"last_name, first_name",player_id,year,pa,bip,ba,est_ba,est_ba_minus_ba_diff,slg,est_slg,est_slg_minus_slg_diff,woba,est_woba,est_woba_minus_woba_diff,era,xera,era_minus_xera_diff
"Rivera, Emmanuel",656896,2024,20,19,0.368,0.317,0.0509999999999999,0.526,0.557,-0.031,0.403,0.386,0.017,9.0,6.47,2.53
"Senga, Kodai",673540,2024,20,9,0.111,0.189,-0.078,0.278,0.51,-0.2319999999999999,0.217,0.331,-0.114,3.38,4.52,-1.145
"Márquez, Germán",608566,2024,20,13,0.313,0.268,0.0449999999999999,0.5,0.445,0.0549999999999999,0.417,0.382,0.0349999999999999,6.75,6.31,0.44
"Sterner, Justin",686993,2024,19,14,0.294,0.159,0.1349999999999999,0.412,0.246,0.1659999999999999,0.286,0.169,0.1169999999999999,2.25,1.19,1.06
"Stubbs, Garrett",596117,2024,19,17,0.353,0.282,0.071,0.765,0.491,0.274,0.494,0.363,0.131,15.75,5.59,10.16
"Lyles, Jordan",543475,2024,19,14,0.118,0.222,-0.104,0.235,0.439,-0.204,0.205,0.323,-0.118,0.0,4.28,-4.28
"Williams, Luke",663897,2024,19,17,0.294,0.317,-0.023,0.294,0.526,-0.232,0.306,0.395,-0.089,4.5,6.85,-2.35
"Davidson, Tucker",656353,2024,19,16,0.235,0.219,0.0159999999999999,0.235,0.25,-0.015,0.258,0.257,0.001,0.0,2.64,-2.64
"Brogdon, Connor",641401,2024,19,10,0.385,0.367,0.018,1.385,0.999,0.386,0.715,0.606,0.1089999999999999,24.0,24.78,-0.78
"Farmer, Kyle",571657,2024,19,18,0.389,0.338,0.0509999999999999,0.556,0.464,0.092,0.418,0.37,0.0479999999999999,6.75,5.85,0.9
"Villalobos, Eli",681871,2024,18,13,0.188,0.265,-0.077,0.438,0.601,-0.1629999999999999,0.309,0.397,-0.088,2.08,6.94,-4.863
"Smith-Shawver, AJ",700363,2024,18,12,0.188,0.195,-0.007,0.188,0.303,-0.1149999999999999,0.224,0.266,-0.042,0.0,2.83,-2.83
"Lamet, Dinelson",659275,2024,18,13,0.133,0.216,-0.0829999999999999,0.333,0.57,-0.2369999999999999,0.213,0.333,-0.12,2.08,4.58,-2.503
"Johnson, Seth",686751,2024,18,15,0.571,0.431,0.1399999999999999,0.929,0.722,0.207,0.613,0.507,0.1059999999999999,34.71,13.55,21.164
"Maile, Luke",571912,2024,18,18,0.353,0.305,0.0479999999999999,0.824,0.671,0.1529999999999999,0.46,0.4,0.06,14.73,7.07,7.657
"Cruz, Steven",674444,2024,18,14,0.056,0.168,-0.112,0.056,0.24,-0.184,0.049,0.177,-0.128,0.0,1.3,-1.3
"McDermott, Chayce",694646,2024,18,13,0.333,0.326,0.007,0.533,0.62,-0.0869999999999999,0.386,0.43,-0.0439999999999999,6.75,8.51,-1.76
"White, Owen",669391,2024,18,17,0.529,0.428,0.101,0.882,0.621,0.261,0.606,0.466,0.1399999999999999,24.0,10.59,13.41
"Reyes, Gerardo",622103,2024,18,13,0.267,0.295,-0.0279999999999999,0.4,0.385,0.015,0.352,0.364,-0.012,4.5,5.62,-1.12
"Hernández, Enrique",571771,2024,18,18,0.278,0.365,-0.0869999999999999,0.389,0.606,-0.2169999999999999,0.286,0.409,-0.123,4.15,7.48,-3.326
"Gutierrez, Vladimir",661269,2024,17,11,0.2,0.165,0.035,0.4,0.365,0.035,0.305,0.278,0.0269999999999999,6.75,3.1,3.65
"Bowlan, Jonathan",680742,2024,17,11,0.429,0.272,0.1569999999999999,1.071,0.494,0.577,0.639,0.391,0.248,13.5,6.68,6.82
"Stephens, Jackson",623451,2024,17,13,0.333,0.258,0.075,0.533,0.478,0.055,0.411,0.356,0.0549999999999999,2.7,5.34,-2.64
"Uwasawa, Naoyuki",683822,2024,16,11,0.143,0.215,-0.072,0.214,0.235,-0.0209999999999999,0.22,0.262,-0.042,2.25,2.75,-0.5
"Jacques, Joe",682175,2024,16,12,0.429,0.438,-0.009,0.714,0.779,-0.065,0.515,0.545,-0.03,9.0,17.03,-8.03
"Teheran, Julio",527054,2024,16,11,0.429,0.288,0.141,0.714,0.604,0.1099999999999999,0.513,0.413,0.1,13.5,7.67,5.83
"Bruján, Vidal",660644,2024,16,11,0.583,0.465,0.1179999999999999,1.083,1.011,0.072,0.706,0.637,0.0689999999999999,43.2,30.2,13.0
"Jobe, Jackson",695549,2024,16,12,0.071,0.212,-0.141,0.071,0.27,-0.199,0.105,0.247,-0.142,0.0,2.44,-2.44
"Tellez, Rowdy",642133,2024,15,12,0.455,0.396,0.059,0.455,0.553,-0.098,0.436,0.468,-0.032,6.75,10.72,-3.97
"Mena, Cristian",691441,2024,15,10,0.333,0.293,0.04,0.833,0.669,0.1639999999999999,0.529,0.463,0.066,12.0,10.4,1.6
"Vanasco, Ricky",676568,2024,15,14,0.2,0.322,-0.122,0.267,0.38,-0.1129999999999999,0.201,0.318,-0.1169999999999999,6.75,4.14,2.61
"Zuber, Tyler",676604,2024,15,9,0.231,0.158,0.073,0.462,0.415,0.047,0.346,0.302,0.0439999999999999,2.7,3.7,-1.0
"Hill, Rich",448179,2024,15,6,0.1,0.258,-0.158,0.4,0.526,-0.126,0.322,0.403,-0.081,4.91,7.2,-2.291
"Guillorme, Luis",641645,2024,15,13,0.308,0.299,0.009,0.615,0.434,0.181,0.43,0.366,0.064,12.0,5.7,6.3
"Duarte, Daniel",650960,2024,15,11,0.143,0.195,-0.052,0.429,0.357,0.072,0.266,0.266,0.0,2.25,2.83,-0.58
"Beeter, Clayton",690925,2024,15,9,0.286,0.235,0.0509999999999999,0.429,0.394,0.0349999999999999,0.331,0.296,0.035,4.91,3.54,1.369
"Burrows, Mike",681347,2024,14,9,0.182,0.245,-0.063,0.455,0.462,-0.007,0.357,0.386,-0.029,2.7,6.47,-3.77
"Buchanan, David",571527,2024,14,11,0.167,0.203,-0.036,0.25,0.346,-0.0959999999999999,0.251,0.301,-0.0499999999999999,2.7,3.67,-0.97
"Dunshee, Parker",670161,2024,14,8,0.364,0.337,0.0269999999999999,1.0,0.933,0.0669999999999999,0.595,0.562,0.0329999999999999,19.29,18.88,0.406
"Henriquez, Edgardo",683618,2024,14,7,0.167,0.075,0.092,0.167,0.112,0.055,0.224,0.169,0.0549999999999999,2.7,1.19,1.51
"Fitzgerald, Tyler",666149,2024,14,14,0.429,0.304,0.125,0.5,0.45,0.0499999999999999,0.405,0.322,0.083,9.0,4.25,4.75
"Effross, Scott",664123,2024,14,10,0.25,0.336,-0.086,0.5,0.577,-0.0769999999999999,0.371,0.434,-0.063,5.4,8.72,-3.32
"Headrick, Brent",687396,2024,13,6,0.182,0.19,-0.008,0.545,0.512,0.033,0.36,0.356,0.004,3.0,5.34,-2.34
"Trevino, Jose",624431,2024,13,11,0.455,0.496,-0.0409999999999999,0.727,0.829,-0.1019999999999999,0.531,0.583,-0.0519999999999999,13.5,21.47,-7.97
"Gilbreath, Lucas",656458,2024,12,10,0.7,0.353,0.347,1.2,0.476,0.724,0.791,0.415,0.376,54.0,7.76,46.24
"Logue, Zach",656657,2024,12,8,0.5,0.256,0.244,0.833,0.347,0.486,0.569,0.26,0.3089999999999999,18.0,2.71,15.29
"Curtiss, John",595928,2024,12,11,0.5,0.367,0.133,1.167,0.592,0.5750000000000001,0.698,0.409,0.289,15.43,7.48,7.949
"Miller, Owen",680911,2024,12,11,0.5,0.381,0.119,0.9,0.53,0.37,0.553,0.383,0.17,18.0,6.35,11.65
"Feigl, Brady",621399,2024,11,11,0.636,0.421,0.215,1.091,0.752,0.3389999999999999,0.735,0.504,0.2309999999999999,32.4,13.31,19.09
"Knizner, Andrew",668800,2024,11,9,0.125,0.264,-0.139,0.25,0.326,-0.076,0.239,0.334,-0.095,0.0,4.61,-4.61
"Orze, Eric",679358,2024,11,7,0.375,0.188,0.187,0.75,0.397,0.353,0.537,0.367,0.17,21.6,5.73,15.87
"Smith, Dominic",642086,2024,11,10,0.2,0.152,0.048,0.3,0.182,0.118,0.257,0.196,0.061,0.0,1.56,-1.56
"Antone, Tejay",622088,2024,11,5,0.286,0.211,0.0749999999999999,0.429,0.25,0.179,0.445,0.377,0.068,4.5,6.11,-1.61
"Kristofak, Zac",670219,2024,11,7,0.375,0.37,0.005,0.625,0.437,0.188,0.434,0.388,0.0459999999999999,0.0,6.56,-6.56
"Rortvedt, Ben",666163,2024,11,8,0.333,0.333,0.0,0.778,0.576,0.202,0.506,0.446,0.06,4.5,9.38,-4.88
"Gibaut, Ian",664139,2024,10,8,0.333,0.483,-0.1499999999999999,0.444,0.761,-0.317,0.371,0.548,-0.177,4.5,17.34,-12.84
"McDonald, Trevor",686790,2024,10,8,0.0,0.137,-0.137,0.0,0.154,-0.154,0.069,0.203,-0.134,0.0,1.67,-1.67
"Crawford, Brandon",543063,2024,10,7,0.429,0.311,0.118,0.429,0.459,-0.03,0.474,0.442,0.0319999999999999,27.0,9.16,17.84
"Hensley, David",682073,2024,10,8,0.333,0.258,0.075,0.5,0.352,0.148,0.355,0.367,-0.012,9.0,5.73,3.27
"Loutos, Ryan",702795,2024,10,9,0.222,0.112,0.11,0.333,0.195,0.138,0.283,0.185,0.0979999999999999,0.0,1.4,-1.4
"Eder, Jake",671109,2024,9,6,0.286,0.222,0.0639999999999999,0.286,0.245,0.0409999999999999,0.353,0.318,0.0349999999999999,4.5,4.14,0.36
"Mervis, Matt",670223,2024,9,9,0.778,0.444,0.334,1.111,0.731,0.38,0.81,0.498,0.312,81.0,12.84,68.16
"Henley, Blair",668874,2024,9,5,0.8,0.422,0.378,0.8,0.478,0.322,0.702,0.53,0.1719999999999999,135.0,15.56,119.44
"Kiner-Falefa, Isiah",643396,2024,9,7,0.167,0.205,-0.0379999999999999,0.167,0.246,-0.0789999999999999,0.251,0.382,-0.131,4.5,6.31,-1.81
"Dodd, Dylan",689266,2024,9,6,0.5,0.26,0.24,0.625,0.366,0.259,0.51,0.319,0.191,9.0,4.16,4.84
"Rivas, Leo",660844,2024,9,9,0.222,0.301,-0.0789999999999999,0.333,0.612,-0.2789999999999999,0.237,0.386,-0.149,0.0,6.47,-6.47
"Vargas, Ildemaro",545121,2024,9,8,0.375,0.33,0.0449999999999999,0.75,0.6,0.15,0.504,0.426,0.078,4.5,8.31,-3.81
"Rojas, Josh",668942,2024,8,6,0.167,0.257,-0.09,0.667,0.668,-0.001,0.428,0.463,-0.035,9.0,10.4,-1.4
"Saalfrank, Andrew",685314,2024,8,4,0.5,0.423,0.077,1.0,0.847,0.153,0.654,0.597,0.057,36.0,23.42,12.58
"Yastrzemski, Mike",573262,2024,8,5,0.4,0.342,0.0579999999999999,0.4,0.594,-0.1939999999999999,0.479,0.51,-0.031,18.0,13.79,4.21
"Speas, Alex",666208,2024,8,5,0.286,0.223,0.0629999999999999,0.714,0.483,0.2309999999999999,0.453,0.347,0.106,4.5,5.03,-0.53
"Topa, Justin",623437,2024,8,6,0.125,0.172,-0.0469999999999999,0.125,0.185,-0.06,0.11,0.159,-0.049,0.0,1.07,-1.07
"McKinstry, Zach",656716,2024,8,7,0.143,0.227,-0.084,0.571,0.524,0.0469999999999999,0.342,0.366,-0.0239999999999999,9.0,5.7,3.3
"Burgos, Raymond",670103,2024,7,5,0.5,0.168,0.3319999999999999,0.5,0.185,0.315,0.476,0.234,0.2419999999999999,9.0,2.19,6.81
"Barnhart, Tucker",571466,2024,7,7,0.571,0.426,0.1449999999999999,1.0,0.645,0.355,0.671,0.46,0.211,18.0,10.21,7.79
"Hollowell, Gavin",668970,2024,6,5,0.4,0.208,0.192,0.4,0.233,0.167,0.353,0.191,0.1619999999999999,0.0,1.49,-1.49
"Hedges, Austin",595978,2024,6,5,0.0,0.418,-0.418,0.0,0.951,-0.951,0.115,0.589,-0.474,0.0,22.29,-22.29
"Krook, Matt",640454,2024,6,3,0.2,0.29,-0.0899999999999999,0.8,0.746,0.054,0.456,0.473,-0.0169999999999999,18.0,11.05,6.95
"Wallner, Matt",670242,2024,6,6,0.333,0.414,-0.0809999999999999,0.5,0.615,-0.1149999999999999,0.356,0.441,-0.085,0.0,9.1,-9.1
"Clemens, Kody",665019,2024,6,5,0.4,0.336,0.064,1.0,0.921,0.0789999999999999,0.603,0.545,0.0579999999999999,9.0,17.03,-8.03
"Hicks, Aaron",543305,2024,6,5,0.4,0.362,0.038,1.0,1.01,-0.01,0.603,0.587,0.016,18.0,22.01,-4.01
"Misiewicz, Anthony",664948,2024,6,4,0.4,0.331,0.069,0.4,0.531,-0.131,0.409,0.428,-0.019,0.0,8.41,-8.41
"Wantz, Andrew",681806,2024,6,2,0.2,0.159,0.041,0.8,0.603,0.197,0.456,0.373,0.083,6.75,5.96,0.79
"Alvarez, Eddy",657193,2024,5,3,0.25,0.172,0.078,0.5,0.443,0.0569999999999999,0.395,0.344,0.051,0.0,4.93,-4.93
"Stefanic, Michael",683021,2024,5,4,0.25,0.441,-0.191,0.25,0.517,-0.267,0.32,0.481,-0.1609999999999999,0.0,11.59,-11.59
"Koch, Matt",571863,2024,5,4,0.75,0.444,0.306,1.75,0.931,0.819,0.975,0.599,0.376,81.0,23.72,57.28
"Willingham, Amos",686294,2024,5,4,0.4,0.381,0.019,1.0,0.886,0.1139999999999999,0.586,0.523,0.0629999999999999,18.0,14.91,3.09
"Smith, Pavin",656976,2024,5,3,0.0,0.208,-0.208,0.0,0.449,-0.449,0.282,0.441,-0.159,0.0,9.1,-9.1
"Walton, Donovan",622268,2024,5,5,0.4,0.167,0.233,0.4,0.302,0.098,0.353,0.199,0.1539999999999999,0.0,1.61,-1.61
"Bote, David",623520,2024,5,4,0.25,0.275,-0.025,0.5,0.615,-0.1149999999999999,0.389,0.434,-0.0449999999999999,0.0,8.72,-8.72
"Reyes, Pablo",622569,2024,5,4,0.25,0.334,-0.084,0.25,0.445,-0.195,0.314,0.409,-0.0949999999999999,0.0,7.48,-7.48
"Clement, Ernie",676391,2024,5,5,0.4,0.374,0.026,0.6,0.702,-0.1019999999999999,0.427,0.452,-0.025,9.0,9.73,-0.73
"Richardson, Lyon",680689,2024,5,3,0.5,0.261,0.239,1.25,0.432,0.8180000000000001,0.724,0.372,0.352,27.0,5.92,21.08
"McCann, James",543510,2024,5,5,0.4,0.202,0.198,1.0,0.542,0.4579999999999999,0.586,0.303,0.283,18.0,3.72,14.28
"Heineman, Tyler",623168,2024,4,4,0.25,0.247,0.003,0.25,0.313,-0.063,0.22,0.239,-0.0189999999999999,0.0,2.29,-2.29
"Coleman, Dylan",669395,2024,4,2,0.0,0.087,-0.087,0.0,0.088,-0.088,0.172,0.233,-0.061,0.0,2.17,-2.17
"Rojas, Miguel",500743,2024,4,4,0.25,0.362,-0.1119999999999999,0.25,0.622,-0.372,0.22,0.42,-0.1999999999999999,0.0,8.0,-8.0
"Church, Marc",687847,2024,4,3,0.25,0.321,-0.071,0.5,0.39,0.1099999999999999,0.314,0.318,-0.004,0.0,4.14,-4.14
"Ortiz, Luis",656814,2024,4,4,0.75,0.475,0.275,0.75,0.569,0.181,0.661,0.476,0.185,27.0,11.25,15.75
"Shreve, Chasen",592741,2024,4,4,0.25,0.448,-0.198,0.25,0.49,-0.24,0.22,0.41,-0.1899999999999999,0.0,7.53,-7.53
"Wilson, Weston",642215,2024,4,4,0.25,0.282,-0.0319999999999999,0.25,0.321,-0.071,0.22,0.263,-0.043,0.0,2.77,-2.77
"Mendick, Danny",664901,2024,4,4,0.5,0.274,0.2259999999999999,0.5,0.336,0.1639999999999999,0.441,0.276,0.1649999999999999,0.0,3.06,-3.06
"Tucker, Cole",657061,2024,4,3,0.333,0.25,0.083,0.333,0.268,0.065,0.393,0.342,0.0509999999999999,0.0,4.87,-4.87
"Hampson, Garrett",641658,2024,4,3,0.0,0.103,-0.103,0.0,0.178,-0.178,0.18,0.268,-0.088,0.0,2.88,-2.88
"Pratto, Nick",668472,2024,4,3,0.25,0.246,0.004,0.25,0.326,-0.076,0.22,0.254,-0.034,0.0,2.58,-2.58
"Meeker, James",703231,2024,4,3,0.333,0.403,-0.07,0.333,0.473,-0.1399999999999999,0.393,0.448,-0.0549999999999999,0.0,9.5,-9.5
"Castro, Willi",650489,2024,4,4,0.0,0.343,-0.343,0.0,0.721,-0.721,0.0,0.437,-0.437,0.0,8.88,-8.88
"Kessinger, Grae",666197,2024,3,3,0.0,0.216,-0.216,0.0,0.68,-0.68,0.0,0.365,-0.365,0.0,5.66,-5.66
"Wisdom, Patrick",621550,2024,3,2,0.5,0.297,0.203,0.5,0.324,0.176,0.524,0.416,0.108,0.0,7.81,-7.81
"Edwards Jr., Carl",605218,2024,3,1,1.0,0.478,0.522,1.0,0.485,0.515,0.753,0.61,0.143,,25.41,
"Andrews, Clayton",677076,2024,3,1,0.5,0.109,0.391,2.0,0.249,1.751,0.923,0.341,0.5820000000000001,27.0,4.84,22.16
"Loftin, Nick",679845,2024,3,3,0.333,0.525,-0.192,0.333,0.608,-0.2749999999999999,0.294,0.513,-0.219,0.0,14.04,-14.04
"Díaz, Miguel",622766,2024,3,3,0.0,0.297,-0.297,0.0,0.799,-0.799,0.0,0.451,-0.451,0.0,9.67,-9.67
"Kloffenstein, Adam",680572,2024,3,3,0.0,0.147,-0.147,0.0,0.347,-0.347,0.0,0.201,-0.201,0.0,1.64,-1.64
"Cabrera, Oswaldo",665828,2024,3,1,0.0,0.146,-0.146,0.0,0.239,-0.239,0.459,0.503,-0.0439999999999999,0.0,13.23,-13.23
"Kravetz, Evan",667478,2024,2,2,0.0,0.211,-0.211,0.0,0.259,-0.259,0.0,0.206,-0.206,0.0,1.72,-1.72
"Justice, Evan",687145,2024,2,0,0.0,,,0.0,,,0.345,0.345,0.0,0.0,4.97,-4.97
"Suero, Wander",593833,2024,1,1,1.0,0.629,0.371,1.0,1.862,-0.8620000000000001,0.882,1.017,-0.1349999999999999,,,
"Torrens, Luis",620443,2024,1,1,0.0,0.22,-0.22,0.0,0.22,-0.22,0.0,0.245,-0.245,0.0,2.4,-2.4
"Pereda, Jhonny",640902,2024,1,1,0.0,0.753,-0.753,0.0,0.89,-0.89,0.0,0.725,-0.725,0.0,55.61,-55.61
"Sanó, Miguel",593934,2024,1,1,0.0,0.042,-0.042,0.0,0.046,-0.046,0.0,0.077,-0.077,0.0,0.31,-0.31
